,subject_id_within_expert_type,trial_nr,block_nr,batch_block,instr_type,trial_type,instruction_grid_mode,n_instruction_patches,catch_trial,batch,layer,kernel_size,channel,query_order,correct,conf_rating,RT,timeout,response,correct_response,query_image_a,query_image_b,old_trial_nr,old_block_nr,seed,unit_name,condition_name,abs_conf_rating,subject_id,expert_level
503,1,71,8,b,natural,main,min_max,1,False,1,layer_8,0,channel_0,max_min,True,-1,6.816329956054688,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"5b, 1x1 ",Min-Max-1,1,1,expert
504,1,72,9,b,optimized,main,min_max,1,False,2,layer_2,0,channel_0,min_max,True,3,5.958792924880981,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_2/max_1.png,,,42,"4a, 1x1 ",Min-Max-1,3,1,expert
505,1,73,9,b,optimized,main,min_max,1,False,2,layer_0,2,channel_0,max_min,True,-2,7.755839824676514,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"3a, 5x5 ",Min-Max-1,2,1,expert
506,1,74,9,b,optimized,main,min_max,1,False,2,layer_8,2,channel_0,max_min,True,-1,15.529765844345093,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, 5x5 ",Min-Max-1,1,1,expert
507,1,75,9,b,optimized,main,min_max,1,False,2,layer_2,3,channel_0,max_min,True,-2,9.804171800613405,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, P ",Min-Max-1,2,1,expert
508,1,76,9,b,optimized,main,min_max,1,False,2,layer_4,2,channel_0,max_min,True,-1,9.682265758514404,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"4c, 5x5 ",Min-Max-1,1,1,expert
509,1,77,9,b,optimized,main,min_max,1,False,2,layer_2,1,channel_0,max_min,True,-3,4.048857688903809,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, 3x3 ",Min-Max-1,3,1,expert
510,1,78,9,b,optimized,main,min_max,1,False,2,layer_8,0,channel_0,min_max,True,1,20.76579189300537,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/max_1.png,,,42,"5b, 1x1 ",Min-Max-1,1,1,expert
511,1,79,9,b,optimized,main,min_max,1,False,2,layer_6,0,channel_0,max_min,True,-2,4.604614973068237,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, 1x1 ",Min-Max-1,2,1,expert
512,1,80,9,b,optimized,main,min_max,1,False,2,layer_4,0,channel_0,max_min,True,-2,6.895658731460571,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"4c, 1x1 ",Min-Max-1,2,1,expert
513,1,81,9,b,optimized,main,min_max,1,False,2,layer_6,1,channel_0,max_min,True,-1,8.512325763702393,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, 3x3 ",Min-Max-1,1,1,expert
514,1,82,9,e,optimized,main,min_max,1,True,0,layer_8,2,channel_0,min_max,True,3,2.822136878967285,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_2/channel_0/optimized_images/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_2/channel_0/optimized_images/max_0.png,,,42,"5b, 5x5 ",Min-Max-1,3,1,expert
515,1,83,9,e,optimized,main,min_max,1,True,0,layer_0,2,channel_0,min_max,True,3,3.25689697265625,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_2/channel_0/optimized_images/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_2/channel_0/optimized_images/max_0.png,,,42,"3a, 5x5 ",Min-Max-1,3,1,expert
516,1,84,10,b,natural,main,min_max,1,False,1,layer_4,0,channel_0,min_max,False,-1,13.385101795196533,False,a,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_1/max_1.png,,,42,"4c, 1x1 ",Min-Max-1,1,1,expert
517,1,85,10,b,natural,main,min_max,1,False,1,layer_6,0,channel_0,min_max,True,2,4.379781723022462,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/max_1.png,,,42,"4e, 1x1 ",Min-Max-1,2,1,expert
518,1,86,10,b,natural,main,min_max,1,False,1,layer_6,1,channel_0,max_min,True,-2,2.237947702407837,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_1/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 3x3 ",Min-Max-1,2,1,expert
519,1,87,10,b,natural,main,min_max,1,False,1,layer_4,2,channel_0,max_min,True,-3,3.987776756286621,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4c, 5x5 ",Min-Max-1,3,1,expert
520,1,88,10,b,natural,main,min_max,1,False,1,layer_8,3,channel_0,min_max,False,-2,6.021076679229736,False,a,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_1/max_1.png,,,42,"5b, P ",Min-Max-1,2,1,expert
521,1,89,10,b,natural,main,min_max,1,False,1,layer_0,0,channel_0,max_min,True,-3,1.9476969242095947,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_1/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"3a, 1x1 ",Min-Max-1,3,1,expert
522,1,90,10,b,natural,main,min_max,1,False,1,layer_8,1,channel_0,min_max,True,1,4.6229069232940665,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_1/max_1.png,,,42,"5b, 3x3 ",Min-Max-1,1,1,expert
523,1,91,10,e,natural,main,min_max,1,True,0,layer_6,0,channel_0,min_max,True,3,1.470059871673584,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_0/min_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_0/max_0.png,,,42,"4e, 1x1 ",Min-Max-1,3,1,expert
524,1,92,10,b,natural,main,min_max,1,False,1,layer_2,1,channel_0,min_max,True,3,1.4966588020324707,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/max_1.png,,,42,"4a, 3x3 ",Min-Max-1,3,1,expert
525,1,93,10,b,natural,main,min_max,1,False,1,layer_6,2,channel_0,max_min,True,-2,3.2465968132019043,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 5x5 ",Min-Max-1,2,1,expert
526,1,94,10,b,natural,main,min_max,1,False,1,layer_4,1,channel_0,min_max,True,1,3.1964807510375977,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/max_1.png,,,42,"4c, 3x3 ",Min-Max-1,1,1,expert
527,1,95,10,e,natural,main,min_max,1,True,0,layer_0,0,channel_0,max_min,True,-3,1.4137687683105469,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_0/max_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_0/min_1.png,,,42,"3a, 1x1 ",Min-Max-1,3,1,expert
528,1,96,11,e,optimized,main,min_max,1,True,0,layer_8,1,channel_0,min_max,True,3,1.8419978618621824,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_1/channel_0/optimized_images/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_1/channel_0/optimized_images/max_0.png,,,42,"5b, 3x3 ",Min-Max-1,3,1,expert
529,1,97,11,b,optimized,main,min_max,1,False,2,layer_4,1,channel_0,min_max,True,3,4.545262813568115,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_2/max_1.png,,,42,"4c, 3x3 ",Min-Max-1,3,1,expert
530,1,98,11,b,optimized,main,min_max,1,False,2,layer_0,1,channel_0,min_max,True,3,7.713132858276367,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_2/max_1.png,,,42,"3a, 3x3 ",Min-Max-1,3,1,expert
531,1,99,11,b,optimized,main,min_max,1,False,2,layer_4,3,channel_0,min_max,False,-1,14.371941804885864,False,a,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/max_1.png,,,42,"4c, P ",Min-Max-1,1,1,expert
532,1,100,11,e,optimized,main,min_max,1,True,0,layer_6,3,channel_0,min_max,True,3,1.3970708847045898,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_3/channel_0/optimized_images/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_3/channel_0/optimized_images/max_0.png,,,42,"4e, P ",Min-Max-1,3,1,expert
533,1,101,11,b,optimized,main,min_max,1,False,2,layer_6,2,channel_0,min_max,True,2,10.346221923828123,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_2/max_1.png,,,42,"4e, 5x5 ",Min-Max-1,2,1,expert
534,1,102,11,b,optimized,main,min_max,1,False,2,layer_8,1,channel_0,min_max,True,1,14.495999813079836,False,b,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_2/max_1.png,,,42,"5b, 3x3 ",Min-Max-1,1,1,expert
535,1,103,11,b,optimized,main,min_max,1,False,2,layer_6,3,channel_0,max_min,True,-3,2.763537883758545,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, P ",Min-Max-1,3,1,expert
536,1,104,11,b,optimized,main,min_max,1,False,2,layer_0,3,channel_0,min_max,False,-1,11.270747900009155,False,a,b,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_2/max_1.png,,,42,"3a, P ",Min-Max-1,1,1,expert
537,1,105,11,b,optimized,main,min_max,1,False,2,layer_2,2,channel_0,max_min,True,-2,3.4145278930664062,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, 5x5 ",Min-Max-1,2,1,expert
538,1,106,11,b,optimized,main,min_max,1,False,2,layer_0,0,channel_0,max_min,True,-3,2.889380693435669,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"3a, 1x1 ",Min-Max-1,3,1,expert
539,1,107,11,b,optimized,main,min_max,1,False,2,layer_8,3,channel_0,max_min,True,-1,8.696036815643309,False,a,a,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_2/max_1.png,../stimuli_ablation_study_September_2_stimuli/batch_block_b/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, P ",Min-Max-1,1,1,expert
540,1,108,12,g,natural,practice,max_max,9,False,0,layer_4,3,channel_0,min_max,True,3,5.930140972137451,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_0/max_9.png,,,42,"4c, P ",Max-9,3,1,expert
541,1,109,12,g,natural,practice,max_max,9,False,0,layer_6,3,channel_0,min_max,False,-2,6.441460847854613,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_0/max_9.png,,,42,"4e, P ",Max-9,2,1,expert
542,1,110,12,g,natural,practice,max_max,9,False,0,layer_8,0,channel_0,max_min,False,1,7.702420949935912,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_0/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_0/min_0.png,,,42,"5b, 1x1 ",Max-9,1,1,expert
543,1,111,13,f,optimized,practice,max_max,9,False,0,layer_4,0,channel_0,max_min,True,-2,7.961172819137572,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_0/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_0/min_0.png,,,42,"4c, 1x1 ",Max-9,2,1,expert
544,1,112,13,f,optimized,practice,max_max,9,False,0,layer_4,3,channel_0,min_max,True,2,5.6413516998291025,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_0/max_9.png,,,42,"4c, P ",Max-9,2,1,expert
545,1,113,13,f,optimized,practice,max_max,9,False,0,layer_2,2,channel_0,min_max,True,1,5.726103782653809,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_0/max_9.png,,,42,"4a, 5x5 ",Max-9,1,1,expert
546,1,114,14,c,natural,main,max_max,9,False,1,layer_0,0,channel_0,max_min,True,-3,1.288407802581787,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"3a, 1x1 ",Max-9,3,1,expert
547,1,115,14,c,natural,main,max_max,9,False,1,layer_6,0,channel_0,max_min,True,-3,2.2187786102294917,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 1x1 ",Max-9,3,1,expert
548,1,116,14,c,natural,main,max_max,9,False,1,layer_6,2,channel_0,min_max,True,2,4.0668890476226816,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,,,42,"4e, 5x5 ",Max-9,2,1,expert
549,1,117,14,c,natural,main,max_max,9,False,1,layer_2,2,channel_0,max_min,True,-2,3.878066778182984,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4a, 5x5 ",Max-9,2,1,expert
550,1,118,14,c,natural,main,max_max,9,False,1,layer_6,3,channel_0,max_min,True,-3,4.711819887161255,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, P ",Max-9,3,1,expert
551,1,119,14,c,natural,main,max_max,9,False,1,layer_2,1,channel_0,min_max,False,-1,7.195701837539673,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"4a, 3x3 ",Max-9,1,1,expert
552,1,120,14,c,natural,main,max_max,9,False,1,layer_8,0,channel_0,max_min,True,-2,5.188009738922119,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"5b, 1x1 ",Max-9,2,1,expert
553,1,121,14,e,natural,main,max_max,9,True,0,layer_2,1,channel_0,min_max,True,3,1.4337759017944336,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_0/min_4.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_0/max_6.png,,,42,"4a, 3x3 ",Max-9,3,1,expert
554,1,122,14,c,natural,main,max_max,9,False,1,layer_4,3,channel_0,max_min,True,-3,2.1182699203491206,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"4c, P ",Max-9,3,1,expert
555,1,123,14,c,natural,main,max_max,9,False,1,layer_0,1,channel_0,min_max,True,2,3.73671293258667,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"3a, 3x3 ",Max-9,2,1,expert
556,1,124,14,e,natural,main,max_max,9,True,0,layer_0,3,channel_0,min_max,True,3,3.0529208183288574,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/min_5.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/max_0.png,,,42,"3a, P ",Max-9,3,1,expert
557,1,125,14,c,natural,main,max_max,9,False,1,layer_0,3,channel_0,max_min,True,-2,4.227263689041139,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"3a, P ",Max-9,2,1,expert
558,1,126,15,c,optimized,main,max_max,9,False,2,layer_0,0,channel_0,max_min,False,2,6.383866786956787,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"3a, 1x1 ",Max-9,2,1,expert
559,1,127,15,c,optimized,main,max_max,9,False,2,layer_4,3,channel_0,min_max,True,2,4.611649036407472,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,,,42,"4c, P ",Max-9,2,1,expert
560,1,128,15,c,optimized,main,max_max,9,False,2,layer_6,0,channel_0,max_min,True,-3,5.084328889846802,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, 1x1 ",Max-9,3,1,expert
561,1,129,15,c,optimized,main,max_max,9,False,2,layer_8,0,channel_0,max_min,True,-2,4.617065906524658,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, 1x1 ",Max-9,2,1,expert
